username,device,sequence,rep,circlePathDiamater,distanceFromPrevious,radius,id,ip,direction,hit,time,misses,timestamp
opherdonchin,trackpad,2,14,200,196.9615506024416,30,1.7148796189284237,0.0018754151562962,1,true,914.4000000059605,0,1779164550868
opherdonchin,trackpad,2,15,200,196.96155060244155,30,1.714879618928423,0.0022567174877597047,1,true,759.8999999910593,0,1779164551630
opherdonchin,trackpad,3,1,700,350,10,4.129283016944966,0.002124335331268465,1,true,1943.800000011921,0,1779164554650
opherdonchin,trackpad,3,2,700,689.3654271085458,10,5.107197041707185,Infinity,1,true,3478.7999999970198,2,1779164558130
opherdonchin,trackpad,3,3,700,689.3654271085456,10,5.107197041707184,0.0034433637012519698,1,true,1483.2000000029802,0,1779164559616
opherdonchin,trackpad,3,4,700,689.3654271085456,10,5.107197041707184,0.0032755240134026563,1,true,1559.2000000029802,0,1779164561177
opherdonchin,trackpad,3,5,700,689.3654271085458,10,5.107197041707185,0.003288600799553886,1,true,1553,0,1779164562732
opherdonchin,trackpad,3,6,700,689.3654271085456,10,5.107197041707184,0.004287798708532232,1,true,1191.0999999940395,0,1779164563925
opherdonchin,trackpad,3,7,700,689.3654271085456,10,5.107197041707184,0.0036108576369383917,1,true,1414.4000000059605,0,1779164565341
opherdonchin,trackpad,3,8,700,689.3654271085458,10,5.107197041707185,0.003425120408877045,1,true,1491.1000000089407,0,1779164566833
opherdonchin,trackpad,3,9,700,689.3654271085455,10,5.107197041707184,0.0025199570936496143,1,true,2026.7000000029802,0,1779164568862
opherdonchin,trackpad,3,10,700,689.3654271085456,10,5.107197041707184,0.0028507937715362454,1,true,1791.5,0,1779164570655
opherdonchin,trackpad,3,11,700,689.3654271085458,10,5.107197041707185,0.0028929404337447884,1,true,1765.3999999910593,0,1779164572423
opherdonchin,trackpad,3,12,700,689.3654271085456,10,5.107197041707184,0.0033681969542420508,1,true,1516.2999999970198,0,1779164573941
opherdonchin,trackpad,3,13,700,689.3654271085456,10,5.107197041707184,0.0032801522425865023,1,true,1557,0,1779164575499
opherdonchin,trackpad,3,14,700,689.3654271085458,10,5.107197041707185,Infinity,1,true,2276.9000000059605,1,1779164577778
opherdonchin,trackpad,3,15,700,689.3654271085456,10,5.107197041707184,0.004218732068174731,1,true,1210.5999999940395,0,1779164578990
opherdonchin,trackpad,4,1,600,300,40,1.9068905956085185,0.0014329981180022553,1,true,1330.699999988079,0,1779164581491
opherdonchin,trackpad,4,2,600,590.8846518073249,40,2.884804620370736,0.0026740865965690632,1,true,1078.7999999970198,0,1779164582572
opherdonchin,trackpad,4,3,600,590.8846518073248,40,2.8848046203707356,0.002058516212614861,1,true,1401.4000000059605,0,1779164583974
opherdonchin,trackpad,4,4,600,590.8846518073249,40,2.884804620370736,0.002637897421678083,1,true,1093.6000000089407,0,1779164585070
opherdonchin,trackpad,4,5,600,590.8846518073248,40,2.8848046203707356,0.002736746627821884,1,true,1054.0999999940395,0,1779164586125
opherdonchin,trackpad,4,6,600,590.8846518073248,40,2.8848046203707356,0.0029885057706201617,1,true,965.2999999970198,0,1779164587092
opherdonchin,trackpad,4,7,600,590.884651807325,40,2.8848046203707365,0.0025363149467147995,1,true,1137.3999999910593,0,1779164588231
opherdonchin,trackpad,4,8,600,590.8846518073249,40,2.884804620370736,0.002704419818470682,1,true,1066.7000000029802,0,1779164589300
opherdonchin,trackpad,4,9,600,590.8846518073246,40,2.8848046203707356,0.0026451536955318963,1,true,1090.6000000089407,0,1779164590392
opherdonchin,trackpad,4,10,600,590.8846518073248,40,2.8848046203707356,0.0024978826048948554,1,true,1154.8999999910593,0,1779164591550
opherdonchin,trackpad,4,11,600,590.8846518073249,40,2.884804620370736,0.003010649781216618,1,true,958.2000000029802,0,1779164592510
opherdonchin,trackpad,4,12,600,590.8846518073248,40,2.8848046203707356,0.0030430428484923373,1,true,948,0,1779164593460
opherdonchin,trackpad,4,13,600,590.8846518073249,40,2.884804620370736,0.002686287941479397,1,true,1073.9000000059605,0,1779164594536
opherdonchin,trackpad,4,14,600,590.8846518073248,40,2.8848046203707356,0.0031841110600118495,1,true,906,0,1779164595444
opherdonchin,trackpad,4,15,600,590.8846518073248,40,2.8848046203707356,0.0031908025885877753,1,true,904.1000000089407,0,1779164596349
opherdonchin,trackpad,5,1,400,200,60,0.7369655941662062,0.0006677227454600129,1,true,1103.7000000029802,0,1779164598708
opherdonchin,trackpad,5,2,400,393.9231012048833,60,1.714879618928424,0.002187625486561277,1,true,783.9000000059605,0,1779164599494
opherdonchin,trackpad,5,3,400,393.9231012048832,60,1.7148796189284237,0.0016942102538516303,1,true,1012.1999999880791,0,1779164600508
opherdonchin,trackpad,5,4,400,393.9231012048833,60,1.714879618928424,0.0021767956574446704,1,true,787.7999999970198,0,1779164601297
opherdonchin,trackpad,5,5,400,393.92310120488327,60,1.7148796189284239,0.002015371511277991,1,true,850.8999999910593,0,1779164602150
opherdonchin,trackpad,5,6,400,393.9231012048832,60,1.7148796189284237,0.002132139275064998,1,true,804.2999999970198,0,1779164602956
opherdonchin,trackpad,5,7,400,393.92310120488327,60,1.7148796189284239,0.00235787105587165,1,true,727.2999999970198,0,1779164603684
opherdonchin,trackpad,5,8,400,393.9231012048833,60,1.714879618928424,0.0020196438805093185,1,true,849.0999999940395,0,1779164604535
opherdonchin,trackpad,5,9,400,393.92310120488327,60,1.7148796189284239,0.0019825197906686983,1,true,865,0,1779164605404
opherdonchin,trackpad,5,10,400,393.9231012048833,60,1.714879618928424,0.0022956889142281447,1,true,747,0,1779164606153
opherdonchin,trackpad,5,11,400,393.9231012048833,60,1.714879618928424,0.0020473729930045696,1,true,837.5999999940395,0,1779164606993
opherdonchin,trackpad,5,12,400,393.9231012048832,60,1.7148796189284237,0.002402801763986363,1,true,713.6999999880791,0,1779164607708
opherdonchin,trackpad,5,13,400,393.9231012048833,60,1.714879618928424,0.0022096116723896333,1,true,776.0999999940395,0,1779164608486
opherdonchin,trackpad,5,14,400,393.92310120488327,60,1.7148796189284239,0.002461785269800599,1,true,696.5999999940395,0,1779164609184
opherdonchin,trackpad,5,15,400,393.9231012048832,60,1.7148796189284237,0.0020236955616550825,1,true,847.3999999910593,0,1779164610033
opherdonchin,trackpad,6,1,450,225,10,3.4918530963296748,0.0029213194146560538,1,true,1195.2999999970198,0,1779164612400
opherdonchin,trackpad,6,2,450,443.16348885549365,10,4.469767121091892,0.004058628095073085,1,true,1101.2999999970198,0,1779164613503
opherdonchin,trackpad,6,3,450,443.16348885549365,10,4.469767121091892,0.003657747234936082,1,true,1222,0,1779164614727
opherdonchin,trackpad,6,4,450,443.1634888554937,10,4.469767121091892,0.004230730829239841,1,true,1056.5,0,1779164615785
opherdonchin,trackpad,6,5,450,443.1634888554937,10,4.469767121091892,0.004508995380919328,1,true,991.2999999970198,0,1779164616779
opherdonchin,trackpad,6,6,450,443.1634888554936,10,4.469767121091892,0.004086457415527584,1,true,1093.7999999970198,0,1779164617874
opherdonchin,trackpad,6,7,450,443.1634888554936,10,4.469767121091892,0.004158696614350843,1,true,1074.7999999970198,0,1779164618951
opherdonchin,trackpad,6,8,450,443.16348885549365,10,4.469767121091892,0.00416063215219612,1,true,1074.2999999970198,0,1779164620027
opherdonchin,trackpad,6,9,450,443.16348885549365,10,4.469767121091892,0.004329491593501163,1,true,1032.3999999910593,0,1779164621063
opherdonchin,trackpad,6,10,450,443.1634888554937,10,4.469767121091892,0.0029290741291558924,1,true,1526,0,1779164622590
opherdonchin,trackpad,6,11,450,443.16348885549365,10,4.469767121091892,0.003874624758248081,1,true,1153.5999999940395,0,1779164623746
opherdonchin,trackpad,6,12,450,443.16348885549365,10,4.469767121091892,0.003743837106181068,1,true,1193.9000000059605,0,1779164624942
opherdonchin,trackpad,6,13,450,443.1634888554937,10,4.469767121091892,0.003333905512852955,1,true,1340.7000000029802,0,1779164626284
opherdonchin,trackpad,6,14,450,443.1634888554937,10,4.469767121091892,0.004170726062405023,1,true,1071.7000000029802,0,1779164627357
opherdonchin,trackpad,6,15,450,443.1634888554936,10,4.469767121091892,0.0033576976570627143,1,true,1331.2000000029802,0,1779164628690
opherdonchin,trackpad,7,1,200,100,10,2.321928094887362,0.0018629076499328133,1,true,1246.4000000059605,0,1779164630983
opherdonchin,trackpad,7,2,200,196.96155060244166,10,3.29984211964958,0.002906325629410126,1,true,1135.4000000059605,0,1779164632121
opherdonchin,trackpad,7,3,200,196.9615506024416,10,3.2998421196495795,0.0028880116572936798,1,true,1142.6000000089407,0,1779164633266
opherdonchin,trackpad,7,4,200,196.96155060244166,10,3.29984211964958,0.003562774907837359,1,true,926.2000000029802,0,1779164634194
opherdonchin,trackpad,7,5,200,196.9615506024416,10,3.2998421196495795,0.0028071817266266097,1,true,1175.5,0,1779164635372
opherdonchin,trackpad,7,6,200,196.96155060244155,10,3.2998421196495795,0.0033170909928221404,1,true,994.7999999970198,0,1779164636368
opherdonchin,trackpad,7,7,200,196.96155060244158,10,3.2998421196495795,0.0032942419083954897,1,true,1001.7000000029802,0,1779164637372
opherdonchin,trackpad,7,8,200,196.96155060244166,10,3.29984211964958,0.003357251113673384,1,true,982.9000000059605,0,1779164638357
opherdonchin,trackpad,7,9,200,196.96155060244163,10,3.29984211964958,0.003689860359678605,1,true,894.2999999970198,0,1779164639252
opherdonchin,trackpad,7,10,200,196.96155060244166,10,3.29984211964958,0.0035681683819855253,1,true,924.7999999970198,0,1779164640180
opherdonchin,trackpad,7,11,200,196.96155060244166,10,3.29984211964958,0.0027736758171314733,1,true,1189.7000000029802,0,1779164641371
opherdonchin,trackpad,7,12,200,196.9615506024416,10,3.2998421196495795,Infinity,1,true,1615.2000000029802,1,1779164642988
opherdonchin,trackpad,7,13,200,196.96155060244166,10,3.29984211964958,0.0030061420421250078,1,true,1097.7000000029802,0,1779164644087
opherdonchin,trackpad,7,14,200,196.9615506024416,10,3.2998421196495795,0.003900983709216607,1,true,845.9000000059605,0,1779164644935
opherdonchin,trackpad,7,15,200,196.96155060244155,10,3.2998421196495795,0.0038374719381633984,1,true,859.9000000059605,0,1779164645797
opherdonchin,trackpad,8,1,100,50,10,1.3219280948873624,0.0010841696833219373,1,true,1219.300000011921,0,1779164648075
opherdonchin,trackpad,8,2,100,98.48077530122082,10,2.29984211964958,0.0026119728786480182,1,true,880.5,0,1779164648958
opherdonchin,trackpad,8,3,100,98.48077530122077,10,2.2998421196495795,Infinity,1,true,1806.9000000059605,1,1779164650766
opherdonchin,trackpad,8,4,100,98.48077530122076,10,2.299842119649579,0.002153208613079607,1,true,1068.1000000089407,0,1779164651835
opherdonchin,trackpad,8,5,100,98.48077530122075,10,2.2998421196495786,0.002414025527072934,1,true,952.7000000029802,0,1779164652790
opherdonchin,trackpad,8,6,100,98.48077530122077,10,2.2998421196495795,0.0027944618707771316,1,true,823,0,1779164653615
opherdonchin,trackpad,8,7,100,98.48077530122073,10,2.2998421196495786,0.0022587331758755695,1,true,1018.1999999880791,0,1779164654636
opherdonchin,trackpad,8,8,100,98.48077530122077,10,2.2998421196495795,0.0025454810400106025,1,true,903.5,0,1779164655541
opherdonchin,trackpad,8,9,100,98.48077530122085,10,2.2998421196495804,0.0024267617596732596,1,true,947.7000000029802,0,1779164656491
opherdonchin,trackpad,8,10,100,98.48077530122083,10,2.29984211964958,0.0023148888974832207,1,true,993.5,0,1779164657486
opherdonchin,trackpad,8,11,100,98.48077530122082,10,2.29984211964958,Infinity,1,true,2049.7999999970198,1,1779164659538
opherdonchin,trackpad,8,12,100,98.48077530122077,10,2.2998421196495795,0.0021190842344567355,1,true,1085.2999999970198,0,1779164660625
opherdonchin,trackpad,8,13,100,98.48077530122076,10,2.299842119649579,0.001859660483257085,1,true,1236.7000000029802,0,1779164661864
opherdonchin,trackpad,8,14,100,98.48077530122075,10,2.2998421196495786,0.0018734458452532004,1,true,1227.6000000089407,0,1779164663093
opherdonchin,trackpad,8,15,100,98.48077530122077,10,2.2998421196495795,0.0022745941248434806,1,true,1011.1000000089407,0,1779164664106
opherdonchin,trackpad,9,1,600,300,50,1.584962500721156,0.0011340601751058355,1,true,1397.5999999940395,0,1779164666927
opherdonchin,trackpad,9,2,600,590.8846518073249,50,2.562876525483374,0.002585630070092482,1,true,991.2000000029802,0,1779164667920
opherdonchin,trackpad,9,3,600,590.8846518073248,50,2.5628765254833734,0.0027766809593536006,1,true,923,0,1779164668845
opherdonchin,trackpad,9,4,600,590.8846518073249,50,2.562876525483374,0.00215857536047318,1,true,1187.2999999970198,0,1779164670034
opherdonchin,trackpad,9,5,600,590.8846518073248,50,2.5628765254833734,0.002190305551231885,1,true,1170.0999999940395,0,1779164671206
opherdonchin,trackpad,9,6,600,590.8846518073248,50,2.5628765254833734,0.0026167822396036106,1,true,979.4000000059605,0,1779164672187
opherdonchin,trackpad,9,7,600,590.884651807325,50,2.562876525483374,0.002314945827384312,1,true,1107.0999999940395,0,1779164673296
opherdonchin,trackpad,9,8,600,590.8846518073249,50,2.562876525483374,0.002889376015201098,1,true,887,0,1779164674185
opherdonchin,trackpad,9,9,600,590.8846518073246,50,2.562876525483373,0.0023840711864961607,1,true,1075,0,1779164675262
opherdonchin,trackpad,9,10,600,590.8846518073248,50,2.5628765254833734,0.001760338296224247,1,true,1455.9000000059605,0,1779164676720
opherdonchin,trackpad,9,11,600,590.8846518073249,50,2.562876525483374,0.0022997815196246106,1,true,1114.4000000059605,0,1779164677837
opherdonchin,trackpad,9,12,600,590.8846518073248,50,2.5628765254833734,0.0025086888464157463,1,true,1021.5999999940395,0,1779164678862
opherdonchin,trackpad,9,13,600,590.8846518073249,50,2.562876525483374,0.0029738646153309777,1,true,861.7999999970198,0,1779164679727
opherdonchin,trackpad,9,14,600,590.8846518073248,50,2.5628765254833734,0.0021963120451649757,1,true,1166.8999999910593,0,1779164680896
opherdonchin,trackpad,9,15,600,590.8846518073248,50,2.5628765254833734,0.0017042668742442164,1,true,1503.7999999970198,0,1779164682403
opherdonchin,trackpad,10,1,650,325,20,3.0223678130284544,0.0026581950862167585,1,true,1137,0,1779164684894
opherdonchin,trackpad,10,2,650,640.1250394579353,20,4.000281837790672,0.0031096718266623714,1,true,1286.3999999910593,0,1779164686182
